codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001000,CARTAGENA DE INDIAS,CM
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001000,CARTAGENA,CM
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001001,ARROYO DE PIEDRA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001002,ARROYO GRANDE,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001003,BARÚ,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001004,BAYUNCA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001005,BOCACHICA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001006,CAÑO DEL ORO,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001008,LA BOQUILLA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001009,PASACABALLOS,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001010,PUNTA CANOA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001012,SANTA ANA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001013,TIERRA BOMBA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001014,PUNTA ARENA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001015,ARARCA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001016,LETICIA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (ARCHIPIÉLAGO DE SAN BERNARDO),CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001018,EL RECREO,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001019,PUERTO REY,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001020,PONTEZUELA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001026,ARROYO DE LAS CANOAS,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001027,EL PUEBLITO,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001028,LAS EUROPAS,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001029,MANZANILLO DEL MAR,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001030,TIERRA BAJA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001033,MEMBRILLAL,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001034,BARCELONA DE INDIAS,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001035,CARTAGENA LAGUNA CLUB,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001036,CASAS DEL MAR,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,MÚCURA,CP
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001038,PUERTO BELLO,CP
13,BOLÍVAR,13006,ACHÍ,13006000,ACHÍ,CM
13,BOLÍVAR,13006,ACHÍ,13006002,BOYACÁ,CP
13,BOLÍVAR,13006,ACHÍ,13006003,BUENAVISTA,CP
13,BOLÍVAR,13006,ACHÍ,13006005,ALGARROBO,CP
13,BOLÍVAR,13006,ACHÍ,13006007,GUACAMAYO,CP
13,BOLÍVAR,13006,ACHÍ,13006011,PLAYA ALTA,CP
13,BOLÍVAR,13006,ACHÍ,13006015,TACUYA ALTA,CP
13,BOLÍVAR,13006,ACHÍ,13006017,TRES CRUCES,CP
13,BOLÍVAR,13006,ACHÍ,13006019,PAYANDÉ,CP
13,BOLÍVAR,13006,ACHÍ,13006020,RÍO NUEVO,CP
13,BOLÍVAR,13006,ACHÍ,13006021,BUENOS AIRES,CP
13,BOLÍVAR,13006,ACHÍ,13006022,PUERTO ISABEL,CP
13,BOLÍVAR,13006,ACHÍ,13006030,CENTRO ALEGRE,CP
13,BOLÍVAR,13006,ACHÍ,13006033,PUERTO VENECIA,CP
13,BOLÍVAR,13006,ACHÍ,13006035,SANTA LUCÍA,CP
13,BOLÍVAR,13006,ACHÍ,13006039,LOS NÍSPEROS,CP
13,BOLÍVAR,13006,ACHÍ,13006041,PARAÍSO SINCERÍN,CP
