codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO,CM
99,VICHADA,99001,PUERTO CARREÑO,99001001,LA VENTUROSA,CP
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO,CP
99,VICHADA,99001,PUERTO CARREÑO,99001003,PUERTO MURILLO,CP
99,VICHADA,99001,PUERTO CARREÑO,99001004,ACEITICO,CP
99,VICHADA,99001,PUERTO CARREÑO,99001005,GARCITAS,CP
99,VICHADA,99001,PUERTO CARREÑO,99001006,GUARIPA,CP
99,VICHADA,99001,PUERTO CARREÑO,99001007,MORICHADA,CP
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA,CM
99,VICHADA,99524,LA PRIMAVERA,99524001,NUEVA ANTIOQUIA,CP
99,VICHADA,99524,LA PRIMAVERA,99524002,SANTA BÁRBARA,CP
99,VICHADA,99524,LA PRIMAVERA,99524007,SAN TEODORO (LA PASCUA),CP
99,VICHADA,99524,LA PRIMAVERA,99524007,LA PASCUA,CP
99,VICHADA,99524,LA PRIMAVERA,99524007,SAN TEODORO,CP
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA,CM
99,VICHADA,99624,SANTA ROSALÍA,99624001,GUACACÍAS,CP
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO,CM
99,VICHADA,99773,CUMARIBO,99773001,PALMARITO,CP
99,VICHADA,99773,CUMARIBO,99773002,EL VIENTO,CP
99,VICHADA,99773,CUMARIBO,99773003,TRES MATAS,CP
99,VICHADA,99773,CUMARIBO,99773004,AMANAVÉN,CP
99,VICHADA,99773,CUMARIBO,99773005,CHUPAVE,CP
99,VICHADA,99773,CUMARIBO,99773008,GUANAPE,CP
99,VICHADA,99773,CUMARIBO,99773010,PUERTO PRÍNCIPE,CP
99,VICHADA,99773,CUMARIBO,99773013,PUERTO NARIÑO,CP
99,VICHADA,99773,CUMARIBO,99773015,SANTA RITA,CP
99,VICHADA,99773,CUMARIBO,99773017,CHAPARRAL,CP
99,VICHADA,99773,CUMARIBO,99773020,EL PROGRESO,CP
99,VICHADA,99773,CUMARIBO,99773024,BRISA,CP
99,VICHADA,99773,CUMARIBO,99773025,GUATURIBA,CP
99,VICHADA,99773,CUMARIBO,99773026,MATSULDANI,CP
99,VICHADA,99773,CUMARIBO,99773027,REMANSO,CP
