codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA,CM
94,GUAINÍA,94001,INÍRIDA,94001003,COCO VIEJO,CP
94,GUAINÍA,94001,INÍRIDA,94001009,RESGUARDO CACAHUAL RIO ATABAPO,CP
94,GUAINÍA,94001,INÍRIDA,94001010,COCO NUEVO,CP
94,GUAINÍA,94001,INÍRIDA,94001011,INSPECCION BARRANCO TIGRE,CP
94,GUAINÍA,94001,INÍRIDA,94001012,COAYARE,CP
94,GUAINÍA,94001,INÍRIDA,94001013,YURÍ,CP
94,GUAINÍA,94001,INÍRIDA,94001014,SANTA ROSA,CP
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS,CM
94,GUAINÍA,94343,BARRANCOMINAS,94343001,MAPIRIPANA,CP
94,GUAINÍA,94343,BARRANCOMINAS,94343002,ARRECIFAL,CP
94,GUAINÍA,94343,BARRANCOMINAS,94343005,PUERTO ZANCUDO,CP
94,GUAINÍA,94883,SAN FELIPE,94883000,SAN FELIPE,CP
94,GUAINÍA,94884,PUERTO COLOMBIA,94884000,PUERTO COLOMBIA,CP
94,GUAINÍA,94885,LA GUADALUPE,94885000,GALILEA,CP
94,GUAINÍA,94885,LA GUADALUPE,94885000,LA GUADALUPE,CP
94,GUAINÍA,94886,CACAHUAL,94886000,CACAHUAL,CP
94,GUAINÍA,94886,CACAHUAL,94886003,MEREY,CP
94,GUAINÍA,94886,CACAHUAL,94886004,SAN JUAN,CP
94,GUAINÍA,94887,PANA PANA,94887000,CAMPO ALEGRE,CP
94,GUAINÍA,94887,PANA PANA,94887000,PANA PANA,CP
94,GUAINÍA,94887,PANA PANA,94887002,VENADO ISANA,CP
94,GUAINÍA,94888,MORICHAL,94888000,MORICHAL - GARZA,CP
94,GUAINÍA,94888,MORICHAL,94888000,MORICHAL,CP
