codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001000,BOGOTÁ,CM
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001002,NAZARETH,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001007,PASQUILLA,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001008,SAN JUAN,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001009,BETANIA,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001010,LA UNIÓN,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001011,MOCHUELO ALTO,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001012,CHORRILLOS,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001013,EL DESTINO,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001014,NUEVA GRANADA,CP
11,"BOGOTÁ, D.C.",11001,"BOGOTÁ, D.C.",11001015,QUIBA BAJO,CP
