codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
15,BOYACÁ,15001,TUNJA,15001000,TUNJA,CM
15,BOYACÁ,15022,ALMEIDA,15022000,ALMEIDA,CM
15,BOYACÁ,15047,AQUITANIA,15047000,AQUITANIA,CM
15,BOYACÁ,15047,AQUITANIA,15047004,SAN JUAN DE MOMBITA,CP
15,BOYACÁ,15047,AQUITANIA,15047007,TOQUILLA,CP
15,BOYACÁ,15047,AQUITANIA,15047010,DAITÓ,CP
15,BOYACÁ,15047,AQUITANIA,15047012,PRIMAVERA,CP
15,BOYACÁ,15047,AQUITANIA,15047014,PÉREZ,CP
15,BOYACÁ,15051,ARCABUCO,15051000,ARCABUCO,CM
15,BOYACÁ,15087,BELÉN,15087000,BELÉN,CM
15,BOYACÁ,15090,BERBEO,15090000,BERBEO,CM
15,BOYACÁ,15092,BETÉITIVA,15092000,BETÉITIVA,CM
15,BOYACÁ,15092,BETÉITIVA,15092001,OTENGA,CP
15,BOYACÁ,15097,BOAVITA,15097000,BOAVITA,CM
15,BOYACÁ,15104,BOYACÁ,15104000,BOYACÁ,CM
15,BOYACÁ,15106,BRICEÑO,15106000,BRICEÑO,CM
15,BOYACÁ,15109,BUENAVISTA,15109000,BUENAVISTA,CM
15,BOYACÁ,15114,BUSBANZÁ,15114000,BUSBANZÁ,CM
15,BOYACÁ,15131,CALDAS,15131000,CALDAS,CM
15,BOYACÁ,15131,CALDAS,15131001,NARIÑO,CP
15,BOYACÁ,15135,CAMPOHERMOSO,15135000,CAMPOHERMOSO,CM
15,BOYACÁ,15135,CAMPOHERMOSO,15135002,VISTAHERMOSA,CP
15,BOYACÁ,15135,CAMPOHERMOSO,15135003,LOS CEDROS,CP
15,BOYACÁ,15162,CERINZA,15162000,CERINZA,CM
15,BOYACÁ,15172,CHINAVITA,15172000,CHINAVITA,CM
15,BOYACÁ,15176,CHIQUINQUIRÁ,15176000,CHIQUINQUIRÁ,CM
15,BOYACÁ,15180,CHISCAS,15180000,CHISCAS,CM
15,BOYACÁ,15180,CHISCAS,15180005,MERCEDES,CP
15,BOYACÁ,15183,CHITA,15183000,CHITA,CM
15,BOYACÁ,15185,CHITARAQUE,15185000,CHITARAQUE,CM
15,BOYACÁ,15187,CHIVATÁ,15187000,CHIVATÁ,CM
15,BOYACÁ,15189,CIÉNEGA,15189000,CIÉNEGA,CM
15,BOYACÁ,15204,CÓMBITA,15204000,CÓMBITA,CM
15,BOYACÁ,15204,CÓMBITA,15204001,EL BARNE,CP
15,BOYACÁ,15204,CÓMBITA,15204006,SAN ONOFRE,CP
15,BOYACÁ,15212,COPER,15212000,COPER,CM
15,BOYACÁ,15215,CORRALES,15215000,CORRALES,CM
15,BOYACÁ,15218,COVARACHÍA,15218000,COVARACHÍA,CM
15,BOYACÁ,15223,CUBARÁ,15223000,CUBARÁ,CM
15,BOYACÁ,15223,CUBARÁ,15223005,EL GUAMO,CP
15,BOYACÁ,15223,CUBARÁ,15223011,GIBRALTAR,CP
15,BOYACÁ,15223,CUBARÁ,15223012,PUENTE DE BOJABÁ,CP
15,BOYACÁ,15224,CUCAITA,15224000,CUCAITA,CM
15,BOYACÁ,15226,CUÍTIVA,15226000,CUÍTIVA,CM
15,BOYACÁ,15226,CUÍTIVA,15226001,LLANO DE ALARCÓN,CP
15,BOYACÁ,15232,CHÍQUIZA,15232000,SAN PEDRO DE IGUAQUE,CM
15,BOYACÁ,15232,CHÍQUIZA,15232001,CHÍQUIZA,CP
15,BOYACÁ,15236,CHIVOR,15236000,CHIVOR,CM
15,BOYACÁ,15238,DUITAMA,15238000,DUITAMA,CM
15,BOYACÁ,15238,DUITAMA,15238008,SAN LORENZO ABAJO,CP
15,BOYACÁ,15238,DUITAMA,15238009,SAN ANTONIO NORTE,CP
15,BOYACÁ,15238,DUITAMA,15238011,LA TRINIDAD,CP
15,BOYACÁ,15238,DUITAMA,15238012,CIUDADELA INDUSTRIAL,CP
15,BOYACÁ,15238,DUITAMA,15238013,SANTA CLARA,CP
15,BOYACÁ,15238,DUITAMA,15238014,TOCOGUA,CP
15,BOYACÁ,15238,DUITAMA,15238015,PUEBLITO BOYACENSE,CP
15,BOYACÁ,15244,EL COCUY,15244000,EL COCUY,CM
15,BOYACÁ,15248,EL ESPINO,15248000,EL ESPINO,CM
15,BOYACÁ,15272,FIRAVITOBA,15272000,FIRAVITOBA,CM
15,BOYACÁ,15276,FLORESTA,15276000,FLORESTA,CM
15,BOYACÁ,15276,FLORESTA,15276001,TOBASÍA,CP
15,BOYACÁ,15293,GACHANTIVÁ,15293000,GACHANTIVÁ,CM
15,BOYACÁ,15296,GÁMEZA,15296000,GÁMEZA,CM
15,BOYACÁ,15299,GARAGOA,15299000,GARAGOA,CM
15,BOYACÁ,15317,GUACAMAYAS,15317000,GUACAMAYAS,CM
15,BOYACÁ,15322,GUATEQUE,15322000,GUATEQUE,CM
15,BOYACÁ,15325,GUAYATÁ,15325000,GUAYATÁ,CM
15,BOYACÁ,15332,GÜICÁN DE LA SIERRA,15332000,GÜICÁN DE LA SIERRA,CM
15,BOYACÁ,15332,GÜICÁN DE LA SIERRA,15332000,GÜICÁN,CM
15,BOYACÁ,15362,IZA,15362000,IZA,CM
15,BOYACÁ,15367,JENESANO,15367000,JENESANO,CM
15,BOYACÁ,15368,JERICÓ,15368000,JERICÓ,CM
15,BOYACÁ,15368,JERICÓ,15368001,CHEVA,CP
15,BOYACÁ,15377,LABRANZAGRANDE,15377000,LABRANZAGRANDE,CM
15,BOYACÁ,15380,LA CAPILLA,15380000,LA CAPILLA,CM
15,BOYACÁ,15401,LA VICTORIA,15401000,LA VICTORIA,CM
15,BOYACÁ,15403,LA UVITA,15403000,LA UVITA,CM
15,BOYACÁ,15403,LA UVITA,15403001,CUSAGÜI,CP
15,BOYACÁ,15407,VILLA DE LEYVA,15407000,VILLA DE LEYVA,CM
15,BOYACÁ,15407,VILLA DE LEYVA,15407003,EL ROBLE,CP
15,BOYACÁ,15425,MACANAL,15425000,MACANAL,CM
15,BOYACÁ,15425,MACANAL,15425004,SAN PEDRO DE MUCEÑO,CP
15,BOYACÁ,15442,MARIPÍ,15442000,MARIPÍ,CM
15,BOYACÁ,15442,MARIPÍ,15442001,SANTA ROSA,CP
15,BOYACÁ,15442,MARIPÍ,15442002,ZULIA,CP
