codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
86,PUTUMAYO,86001,MOCOA,86001000,MOCOA,CM
86,PUTUMAYO,86001,MOCOA,86001002,EL PEPINO,CP
86,PUTUMAYO,86001,MOCOA,86001003,PUEBLO VIEJO,CP
86,PUTUMAYO,86001,MOCOA,86001004,PUERTO LIMÓN,CP
86,PUTUMAYO,86001,MOCOA,86001006,SAN ANTONIO,CP
86,PUTUMAYO,86001,MOCOA,86001009,YUNGUILLO,CP
86,PUTUMAYO,86001,MOCOA,86001014,LA TEBAIDA,CP
86,PUTUMAYO,86001,MOCOA,86001016,ALTO AFAN,CP
86,PUTUMAYO,86001,MOCOA,86001017,BRISAS DEL SOL,CP
86,PUTUMAYO,86001,MOCOA,86001018,PLANADAS,CP
86,PUTUMAYO,86001,MOCOA,86001019,RUMIYACO,CP
86,PUTUMAYO,86001,MOCOA,86001020,SAN ANTONIO 2,CP
86,PUTUMAYO,86219,COLÓN,86219000,COLÓN,CM
86,PUTUMAYO,86219,COLÓN,86219001,SAN PEDRO,CP
86,PUTUMAYO,86219,COLÓN,86219002,LAS PALMAS,CP
86,PUTUMAYO,86219,COLÓN,86219003,MICHUACAN,CP
86,PUTUMAYO,86320,ORITO,86320000,ORITO,CM
86,PUTUMAYO,86320,ORITO,86320001,TESALIA,CP
86,PUTUMAYO,86320,ORITO,86320004,LUCITANIA,CP
86,PUTUMAYO,86320,ORITO,86320008,BUENOS AIRES,CP
86,PUTUMAYO,86320,ORITO,86320009,SAN VICENTE DE LUZÓN,CP
86,PUTUMAYO,86320,ORITO,86320010,SIBERIA,CP
86,PUTUMAYO,86320,ORITO,86320011,SIMÓN BOLÍVAR,CP
86,PUTUMAYO,86320,ORITO,86320013,EL ACHIOTE,CP
86,PUTUMAYO,86320,ORITO,86320014,EL LÍBANO,CP
86,PUTUMAYO,86320,ORITO,86320015,EL PARAISO,CP
86,PUTUMAYO,86320,ORITO,86320016,EL YARUMO,CP
86,PUTUMAYO,86320,ORITO,86320017,MONSERRATE,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568000,PUERTO ASÍS,CM
86,PUTUMAYO,86568,PUERTO ASÍS,86568019,SANTANA,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568020,PUERTO VEGA,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568023,CAÑA BRAVA,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568026,LA CARMELITA,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568027,LA LIBERTAD,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568029,CAMPO ALEGRE,CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568031,SINAÍ (ACHAPOS),CP
86,PUTUMAYO,86568,PUERTO ASÍS,86568032,BRISAS DEL HONG KONG,CP
