codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001000,SAN JOSÉ DEL GUAVIARE,CM
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001001,RAUDAL DEL GUAYABERO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001002,SABANAS DE LA FUGA,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001006,GUACAMAYAS,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001009,PUERTO NUEVO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001010,PUERTO ARTURO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001012,CACHICAMO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001016,EL CAPRICHO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001017,CHARRAS,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001018,CARACOL,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001019,TOMACHIPÁN,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001020,MOCUARE,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001023,LA CARPA,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001024,BOQUERÓN,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001027,LAS ACACIAS,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001029,RESBALÓN,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001030,CAÑO BLANCO II,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001031,CERRO AZUL,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001032,EL DIAMANTE,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001034,EL REFUGIO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001035,EL TRIUNFO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001036,LA ESMERALDA,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001037,PICALOJO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001039,SANTO DOMINGO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001042,EL MORRO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001043,VILLA ALEJANDRA,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001044,VILLA ALEJANDRA 2,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001045,MIRALINDO,CP
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,95001046,LA CATALINA,CP
95,GUAVIARE,95015,CALAMAR,95015000,CALAMAR,CM
95,GUAVIARE,95015,CALAMAR,95015003,LAS DAMAS,CP
95,GUAVIARE,95025,EL RETORNO,95025000,EL RETORNO,CM
95,GUAVIARE,95025,EL RETORNO,95025001,LA LIBERTAD,CP
95,GUAVIARE,95025,EL RETORNO,95025002,EL UNILLA,CP
95,GUAVIARE,95025,EL RETORNO,95025003,CERRITOS,CP
95,GUAVIARE,95025,EL RETORNO,95025004,MORICHAL VIEJO,CP
95,GUAVIARE,95025,EL RETORNO,95025005,SAN LUCAS,CP
95,GUAVIARE,95025,EL RETORNO,95025006,LA FORTALEZA,CP
95,GUAVIARE,95025,EL RETORNO,95025010,LA PAZ,CP
95,GUAVIARE,95025,EL RETORNO,95025011,PUEBLO NUEVO,CP
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES,CM
95,GUAVIARE,95200,MIRAFLORES,95200001,BARRANQUILLITA,CP
95,GUAVIARE,95200,MIRAFLORES,95200002,LAGOS DEL DORADO,CP
95,GUAVIARE,95200,MIRAFLORES,95200003,LAS PAVAS CAÑO TIGRE,CP
95,GUAVIARE,95200,MIRAFLORES,95200004,BUENOS AIRES,CP
95,GUAVIARE,95200,MIRAFLORES,95200005,LA YE,CP
95,GUAVIARE,95200,MIRAFLORES,95200006,LAGOS DEL PASO,CP
95,GUAVIARE,95200,MIRAFLORES,95200009,PUERTO NARE,CP
95,GUAVIARE,95200,MIRAFLORES,95200010,PUERTO SANTANDER,CP
95,GUAVIARE,95200,MIRAFLORES,95200014,LA HACIENDA,CP
95,GUAVIARE,95200,MIRAFLORES,95200015,PUERTO CORDOBA,CP
95,GUAVIARE,95200,MIRAFLORES,95200016,PUERTO MANDU,CP
