codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
73,TOLIMA,73001,IBAGUÉ,73001000,IBAGUÉ,CM
73,TOLIMA,73001,IBAGUÉ,73001001,BUENOS AIRES,CP
73,TOLIMA,73001,IBAGUÉ,73001004,DANTAS,CP
73,TOLIMA,73001,IBAGUÉ,73001006,JUNTAS,CP
73,TOLIMA,73001,IBAGUÉ,73001007,LAURELES,CP
73,TOLIMA,73001,IBAGUÉ,73001009,SAN BERNARDO,CP
73,TOLIMA,73001,IBAGUÉ,73001010,SAN JUAN DE LA CHINA,CP
73,TOLIMA,73001,IBAGUÉ,73001011,TAPIAS,CP
73,TOLIMA,73001,IBAGUÉ,73001012,TOCHE,CP
73,TOLIMA,73001,IBAGUÉ,73001013,VILLARESTREPO,CP
73,TOLIMA,73001,IBAGUÉ,73001014,LLANITOS,CP
73,TOLIMA,73001,IBAGUÉ,73001015,EL TOTUMO,CP
73,TOLIMA,73001,IBAGUÉ,73001016,LLANO DEL COMBEIMA,CP
73,TOLIMA,73001,IBAGUÉ,73001017,CARMEN DE BULIRA,CP
73,TOLIMA,73001,IBAGUÉ,73001018,EL RODEO,CP
73,TOLIMA,73001,IBAGUÉ,73001020,COELLO - COCORA,CP
73,TOLIMA,73001,IBAGUÉ,73001024,SANTA TERESA,CP
73,TOLIMA,73001,IBAGUÉ,73001025,PASTALES VIEJO,CP
73,TOLIMA,73001,IBAGUÉ,73001027,PASTALES NUEVO,CP
73,TOLIMA,73001,IBAGUÉ,73001028,LA FLOR,CP
73,TOLIMA,73001,IBAGUÉ,73001030,EL CAY,CP
73,TOLIMA,73001,IBAGUÉ,73001032,ALTO DE GUALANDAY,CP
73,TOLIMA,73001,IBAGUÉ,73001034,APARCO,CP
73,TOLIMA,73001,IBAGUÉ,73001036,BRICEÑO,CP
73,TOLIMA,73001,IBAGUÉ,73001038,CHEMBE,CP
73,TOLIMA,73001,IBAGUÉ,73001039,CHUCUNÍ,CP
73,TOLIMA,73001,IBAGUÉ,73001047,LA HELENA,CP
73,TOLIMA,73001,IBAGUÉ,73001049,LA MIEL,CP
73,TOLIMA,73001,IBAGUÉ,73001050,LA PALMILLA,CP
73,TOLIMA,73001,IBAGUÉ,73001057,LOS TÚNELES,CP
73,TOLIMA,73001,IBAGUÉ,73001058,PICO DE ORO,CP
73,TOLIMA,73001,IBAGUÉ,73001059,TRES ESQUINAS,CP
73,TOLIMA,73001,IBAGUÉ,73001065,INVASION BELLA ISLA DE LLANITOS,CP
73,TOLIMA,73001,IBAGUÉ,73001066,SALITRE,CP
73,TOLIMA,73024,ALPUJARRA,73024000,ALPUJARRA,CM
73,TOLIMA,73024,ALPUJARRA,73024001,LA ARADA,CP
73,TOLIMA,73024,ALPUJARRA,73024002,EL CARMEN,CP
73,TOLIMA,73024,ALPUJARRA,73024003,AMESES,CP
73,TOLIMA,73026,ALVARADO,73026000,ALVARADO,CM
73,TOLIMA,73026,ALVARADO,73026001,CALDAS VIEJO,CP
73,TOLIMA,73026,ALVARADO,73026004,RINCÓN CHIPALO,CP
73,TOLIMA,73026,ALVARADO,73026005,VERACRUZ,CP
73,TOLIMA,73026,ALVARADO,73026008,LA TEBAIDA,CP
73,TOLIMA,73026,ALVARADO,73026011,TOTARITO,CP
73,TOLIMA,73030,AMBALEMA,73030000,AMBALEMA,CM
73,TOLIMA,73030,AMBALEMA,73030002,CHORRILLO,CP
73,TOLIMA,73030,AMBALEMA,73030004,PAJONALES,CP
73,TOLIMA,73030,AMBALEMA,73030006,LA ALDEA EL DANUBIO,CP
73,TOLIMA,73030,AMBALEMA,73030007,BOQUERÓN,CP
73,TOLIMA,73043,ANZOÁTEGUI,73043000,ANZOÁTEGUI,CM
73,TOLIMA,73043,ANZOÁTEGUI,73043001,LISBOA,CP
73,TOLIMA,73043,ANZOÁTEGUI,73043002,PALOMAR,CP
73,TOLIMA,73043,ANZOÁTEGUI,73043003,SANTA BÁRBARA,CP
73,TOLIMA,73055,ARMERO,73055000,ARMERO,CM
73,TOLIMA,73055,ARMERO,73055000,GUAYABAL,CM
73,TOLIMA,73055,ARMERO,73055002,MÉNDEZ,CP
73,TOLIMA,73055,ARMERO,73055003,SAN PEDRO,CP
73,TOLIMA,73055,ARMERO,73055004,SAN FELIPE,CP
73,TOLIMA,73055,ARMERO,73055006,FUNDADORES,CP
73,TOLIMA,73055,ARMERO,73055007,NUEVO HORIZONTE,CP
73,TOLIMA,73067,ATACO,73067000,ATACO,CM
73,TOLIMA,73067,ATACO,73067001,CAMPOHERMOSO,CP
73,TOLIMA,73067,ATACO,73067003,CASA DE ZINC,CP
73,TOLIMA,73067,ATACO,73067005,MESA DE POLE,CP
73,TOLIMA,73067,ATACO,73067006,POLECITO,CP
73,TOLIMA,73067,ATACO,73067007,SANTIAGO PÉREZ,CP
73,TOLIMA,73067,ATACO,73067012,MONTELORO,CP
73,TOLIMA,73067,ATACO,73067014,EL PAUJIL,CP
73,TOLIMA,73067,ATACO,73067016,CÓNDOR,CP
73,TOLIMA,73067,ATACO,73067020,EL BALSO,CP
73,TOLIMA,73067,ATACO,73067021,LA LAGUNA,CP
73,TOLIMA,73067,ATACO,73067022,LA ESTRELLA,CP
73,TOLIMA,73124,CAJAMARCA,73124000,CAJAMARCA,CM
73,TOLIMA,73124,CAJAMARCA,73124001,ANAIME,CP
73,TOLIMA,73124,CAJAMARCA,73124005,EL ROSAL,CP
73,TOLIMA,73148,CARMEN DE APICALÁ,73148000,CARMEN DE APICALÁ,CM
73,TOLIMA,73152,CASABIANCA,73152000,CASABIANCA,CM
73,TOLIMA,73152,CASABIANCA,73152002,SAN JERÓNIMO,CP
73,TOLIMA,73168,CHAPARRAL,73168000,CHAPARRAL,CM
73,TOLIMA,73168,CHAPARRAL,73168004,EL LIMÓN,CP
73,TOLIMA,73168,CHAPARRAL,73168005,LA MARINA,CP
73,TOLIMA,73168,CHAPARRAL,73168006,LA PROFUNDA,CP
73,TOLIMA,73168,CHAPARRAL,73168007,SAN JOSÉ DE LAS HERMOSAS,CP
73,TOLIMA,73200,COELLO,73200000,COELLO,CM
73,TOLIMA,73200,COELLO,73200001,GUALANDAY,CP
73,TOLIMA,73200,COELLO,73200002,LA BARRIALOSA,CP
73,TOLIMA,73200,COELLO,73200003,LLANO DE LA VIRGEN,CP
73,TOLIMA,73200,COELLO,73200004,POTRERILLO,CP
73,TOLIMA,73200,COELLO,73200005,VEGA LOS PADRES,CP
73,TOLIMA,73200,COELLO,73200016,VINDI,CP
73,TOLIMA,73200,COELLO,73200017,CALABOZO,CP
73,TOLIMA,73217,COYAIMA,73217000,COYAIMA,CM
73,TOLIMA,73217,COYAIMA,73217001,CASTILLA,CP
73,TOLIMA,73217,COYAIMA,73217005,TOTARCO DINDE,CP
73,TOLIMA,73217,COYAIMA,73217011,GUAYAQUIL,CP
73,TOLIMA,73217,COYAIMA,73217012,MESA DE INCA,CP
73,TOLIMA,73217,COYAIMA,73217013,SAN MIGUEL,CP
73,TOLIMA,73226,CUNDAY,73226000,CUNDAY,CM
73,TOLIMA,73226,CUNDAY,73226001,LA AURORA,CP
73,TOLIMA,73226,CUNDAY,73226002,SAN PABLO,CP
73,TOLIMA,73226,CUNDAY,73226003,TRES ESQUINAS,CP
73,TOLIMA,73226,CUNDAY,73226004,VALENCIA,CP
73,TOLIMA,73226,CUNDAY,73226005,VARSOVIA,CP
73,TOLIMA,73226,CUNDAY,73226008,EL REVÉS,CP
73,TOLIMA,73236,DOLORES,73236000,DOLORES,CM
73,TOLIMA,73236,DOLORES,73236004,RIONEGRO,CP
73,TOLIMA,73236,DOLORES,73236005,SAN ANDRÉS,CP
73,TOLIMA,73236,DOLORES,73236007,LOS LLANITOS,CP
73,TOLIMA,73236,DOLORES,73236010,LA SOLEDAD,CP
73,TOLIMA,73236,DOLORES,73236011,SAN PEDRO,CP
73,TOLIMA,73268,ESPINAL,73268000,EL ESPINAL,CM
73,TOLIMA,73268,ESPINAL,73268001,CHICORAL,CP
73,TOLIMA,73268,ESPINAL,73268003,SAN FRANCISCO,CP
73,TOLIMA,73270,FALAN,73270000,FALAN,CM
73,TOLIMA,73270,FALAN,73270001,FRÍAS,CP
73,TOLIMA,73270,FALAN,73270004,PIEDECUESTA,CP
73,TOLIMA,73275,FLANDES,73275000,FLANDES,CM
73,TOLIMA,73275,FLANDES,73275001,EL COLEGIO,CP
73,TOLIMA,73275,FLANDES,73275005,PARADERO I,CP
73,TOLIMA,73275,FLANDES,73275009,CONDOMINIO SANTA ANA Y PALMA REAL,CP
73,TOLIMA,73275,FLANDES,73275010,CONDOMINIO VILLA ESPERANZA,CP
73,TOLIMA,73283,FRESNO,73283000,FRESNO,CM
73,TOLIMA,73283,FRESNO,73283001,BETANIA,CP
73,TOLIMA,73283,FRESNO,73283003,EL TABLAZO,CP
73,TOLIMA,73283,FRESNO,73283004,LA AGUADITA,CP
73,TOLIMA,73283,FRESNO,73283008,SAN BERNARDO,CP
73,TOLIMA,73283,FRESNO,73283013,PARTIDAS,CP
73,TOLIMA,73319,GUAMO,73319000,GUAMO,CM
73,TOLIMA,73319,GUAMO,73319002,LA CHAMBA,CP
73,TOLIMA,73319,GUAMO,73319004,RINCÓN SANTO CENTRO,CP
73,TOLIMA,73319,GUAMO,73319005,CHIPUELO ORIENTE,CP
73,TOLIMA,73319,GUAMO,73319009,LA TROJA,CP
73,TOLIMA,73319,GUAMO,73319010,LOMA DE LUISA,CP
73,TOLIMA,73319,GUAMO,73319013,CAÑADA EL RODEO,CP
73,TOLIMA,73319,GUAMO,73319015,PUEBLO NUEVO,CP
73,TOLIMA,73319,GUAMO,73319016,CEREZUELA LAS GARZAS,CP
73,TOLIMA,73347,HERVEO,73347000,HERVEO,CM
73,TOLIMA,73347,HERVEO,73347001,BRASIL,CP
73,TOLIMA,73347,HERVEO,73347003,LETRAS,CP
73,TOLIMA,73347,HERVEO,73347004,MESONES,CP
73,TOLIMA,73347,HERVEO,73347005,PADUA,CP
73,TOLIMA,73349,HONDA,73349000,HONDA,CM
73,TOLIMA,73349,HONDA,73349001,PERICO,CP
73,TOLIMA,73352,ICONONZO,73352000,ICONONZO,CM
73,TOLIMA,73352,ICONONZO,73352001,BALCONCITOS,CP
73,TOLIMA,73352,ICONONZO,73352002,BOQUERÓN,CP
73,TOLIMA,73352,ICONONZO,73352003,MUNDO NUEVO,CP
73,TOLIMA,73352,ICONONZO,73352005,PATECUINDE,CP
73,TOLIMA,73352,ICONONZO,73352007,EL TRIUNFO,CP
73,TOLIMA,73408,LÉRIDA,73408000,LÉRIDA,CM
73,TOLIMA,73408,LÉRIDA,73408001,DELICIAS,CP
