codigo_departamento,nombre_departamento,codigo_municipio,nombre_municipio,codigo_centro_poblado,nombre_centro_poblado,tipo
17,CALDAS,17001,MANIZALES,17001000,MANIZALES,CM
17,CALDAS,17001,MANIZALES,17001001,ALTO DE LISBOA,CP
17,CALDAS,17001,MANIZALES,17001002,KILOMETRO 41 - COLOMBIA,CP
17,CALDAS,17001,MANIZALES,17001003,BAJO TABLAZO,CP
17,CALDAS,17001,MANIZALES,17001004,LA CABAÑA,CP
17,CALDAS,17001,MANIZALES,17001005,LA CUCHILLA DEL SALADO,CP
17,CALDAS,17001,MANIZALES,17001008,LAS PAVAS,CP
17,CALDAS,17001,MANIZALES,17001009,SAN PEREGRINO,CP
17,CALDAS,17001,MANIZALES,17001010,ALTO TABLAZO,CP
17,CALDAS,17001,MANIZALES,17001011,ALTO DEL NARANJO,CP
17,CALDAS,17001,MANIZALES,17001012,EL ARENILLO,CP
17,CALDAS,17001,MANIZALES,17001015,LA AURORA,CP
17,CALDAS,17001,MANIZALES,17001022,ALTO BONITO,CP
17,CALDAS,17001,MANIZALES,17001023,MINA RICA,CP
17,CALDAS,17001,MANIZALES,17001024,LA GARRUCHA,CP
17,CALDAS,17001,MANIZALES,17001029,AGUA BONITA,CP
17,CALDAS,17001,MANIZALES,17001034,EL AGUILA,CP
17,CALDAS,17001,MANIZALES,17001043,BUENA VISTA,CP
17,CALDAS,17001,MANIZALES,17001044,CONDOMINIO PORTAL DE LOS CEREZOS,CP
17,CALDAS,17001,MANIZALES,17001045,CONDOMINIO RESERVA DE LOS ALAMOS,CP
17,CALDAS,17001,MANIZALES,17001046,CONDOMINIO SAN BERNARDO DEL VIENTO,CP
17,CALDAS,17001,MANIZALES,17001047,EL NARANJO,CP
17,CALDAS,17013,AGUADAS,17013000,AGUADAS,CM
17,CALDAS,17013,AGUADAS,17013001,ARMA,CP
17,CALDAS,17013,AGUADAS,17013004,LA MERMITA,CP
17,CALDAS,17013,AGUADAS,17013010,EDÉN,CP
17,CALDAS,17013,AGUADAS,17013011,SAN NICOLÁS,CP
17,CALDAS,17013,AGUADAS,17013012,ALTO DE PITO,CP
17,CALDAS,17013,AGUADAS,17013014,ALTO DE LA MONTAÑA,CP
17,CALDAS,17013,AGUADAS,17013015,BOCAS,CP
17,CALDAS,17013,AGUADAS,17013016,VIBORAL,CP
17,CALDAS,17013,AGUADAS,17013017,PORE,CP
17,CALDAS,17042,ANSERMA,17042000,ANSERMA,CM
17,CALDAS,17042,ANSERMA,17042004,MARAPRA,CP
17,CALDAS,17042,ANSERMA,17042007,SAN PEDRO,CP
17,CALDAS,17050,ARANZAZU,17050000,ARANZAZU,CM
17,CALDAS,17050,ARANZAZU,17050006,SAN RAFAEL,CP
17,CALDAS,17050,ARANZAZU,17050012,LA HONDA,CP
17,CALDAS,17088,BELALCÁZAR,17088000,BELALCÁZAR,CM
17,CALDAS,17088,BELALCÁZAR,17088001,EL MADROÑO,CP
17,CALDAS,17088,BELALCÁZAR,17088002,LA HABANA,CP
